row_id,datetime,energy
41704,02-12-2012 15.00,1446.5045
41705,02-12-2012 16.00,1448.3014
41706,02-12-2012 17.00,1438.1542
41707,02-12-2012 18.00,1409.7209
41708,02-12-2012 19.00,1370.6119
41709,02-12-2012 20.00,1336.4708
41710,02-12-2012 21.00,1311.737
41711,02-12-2012 22.00,1310.5743
41712,02-12-2012 23.00,1282.2467
41713,03-12-2012 0.00,1232.9905
41714,03-12-2012 1.00,1167.985
41715,03-12-2012 2.00,1109.5329
41716,03-12-2012 3.00,1082.368
41717,03-12-2012 4.00,1065.0332
41718,03-12-2012 5.00,1062.0736
41719,03-12-2012 6.00,1070.3182
41720,03-12-2012 7.00,1068.4156
41721,03-12-2012 8.00,1094.4178
41722,03-12-2012 9.00,1166.0824
41723,03-12-2012 10.00,1234.3646
41724,03-12-2012 11.00,1281.8239
41725,03-12-2012 12.00,1326.7464
41726,03-12-2012 13.00,1371.4575
41727,03-12-2012 14.00,1398.0939
41728,03-12-2012 15.00,1408.4525
41729,03-12-2012 16.00,1430.8609
41730,03-12-2012 17.00,1461.6196
41731,03-12-2012 18.00,1486.0363
41732,03-12-2012 19.00,
41733,03-12-2012 20.00,1481.1741
41734,03-12-2012 21.00,1465.002
41735,03-12-2012 22.00,1477.4746
41736,03-12-2012 23.00,1440.0568
41737,04-12-2012 0.00,1330.1288
41738,04-12-2012 1.00,1239.861
41739,04-12-2012 2.00,1182.4659
41740,04-12-2012 3.00,1148.7476
41741,04-12-2012 4.00,1134.6895
41742,04-12-2012 5.00,1145.1538
41743,04-12-2012 6.00,1198.9551
41744,04-12-2012 7.00,1260.6839
41745,04-12-2012 8.00,1368.9207
41746,04-12-2012 9.00,1470.6041
41747,04-12-2012 10.00,1560.8719
41748,04-12-2012 11.00,
41749,04-12-2012 12.00,1721.0074
41750,04-12-2012 13.00,1786.33
41751,04-12-2012 14.00,1828.2929
41752,04-12-2012 15.00,1859.3687
41753,04-12-2012 16.00,1864.6537
41754,04-12-2012 17.00,1881.5657
41755,04-12-2012 18.00,1884.9481
41756,04-12-2012 19.00,1869.7273
41757,04-12-2012 20.00,1814.6576
41758,04-12-2012 21.00,1762.1247
41759,04-12-2012 22.00,1755.2542
41760,04-12-2012 23.00,1662.5553
41761,05-12-2012 0.00,1504.0053
41762,05-12-2012 1.00,1381.6047
41763,05-12-2012 2.00,1303.5981
41764,05-12-2012 3.00,1248.1056
41765,05-12-2012 4.00,1214.0702
41766,05-12-2012 5.00,
41767,05-12-2012 6.00,1273.2622
41768,05-12-2012 7.00,1349.4719
41769,05-12-2012 8.00,1439.634
41770,05-12-2012 9.00,1521.7629
41771,05-12-2012 10.00,
41772,05-12-2012 11.00,1698.2819
41773,05-12-2012 12.00,1769.418
41774,05-12-2012 13.00,1816.6659
41775,05-12-2012 14.00,1868.5646
41776,05-12-2012 15.00,1887.802
41777,05-12-2012 16.00,1901.8601
41778,05-12-2012 17.00,1930.8219
41779,05-12-2012 18.00,1921.3089
41780,05-12-2012 19.00,1885.1595
41781,05-12-2012 20.00,1828.61
41782,05-12-2012 21.00,1758.4252
41783,05-12-2012 22.00,1755.3599
41784,05-12-2012 23.00,1659.0672
41785,06-12-2012 0.00,1505.3794
41786,06-12-2012 1.00,1376.7425
41787,06-12-2012 2.00,1300.5328
41788,06-12-2012 3.00,1241.975
41789,06-12-2012 4.00,1214.1759
41790,06-12-2012 5.00,1217.1355
41791,06-12-2012 6.00,1264.3834
41792,06-12-2012 7.00,1334.4625
41793,06-12-2012 8.00,1427.2671
41794,06-12-2012 9.00,1515.3152
41795,06-12-2012 10.00,1583.8088
41796,06-12-2012 11.00,1676.2963
41797,06-12-2012 12.00,1736.7567
41798,06-12-2012 13.00,1784.4274
41799,06-12-2012 14.00,1832.7323
41800,06-12-2012 15.00,1866.0278
41801,06-12-2012 16.00,1888.1191
41802,06-12-2012 17.00,1901.7544
41803,06-12-2012 18.00,1900.5917
41804,06-12-2012 19.00,1873.6382
41805,06-12-2012 20.00,1810.9581
41806,06-12-2012 21.00,1756.5226
41807,06-12-2012 22.00,
41808,06-12-2012 23.00,1675.5564
41809,07-12-2012 0.00,1526.6251
41810,07-12-2012 1.00,1402.8504
41811,07-12-2012 2.00,1327.3806
41812,07-12-2012 3.00,1274.2135
41813,07-12-2012 4.00,1243.2434
41814,07-12-2012 5.00,1253.0735
41815,07-12-2012 6.00,1300.11
41816,07-12-2012 7.00,1376.4254
41817,07-12-2012 8.00,1468.7015
41818,07-12-2012 9.00,1542.9029
41819,07-12-2012 10.00,1601.5664
41820,07-12-2012 11.00,1666.3605
41821,07-12-2012 12.00,1736.0168
41822,07-12-2012 13.00,1805.0389
41823,07-12-2012 14.00,1853.4495
41824,07-12-2012 15.00,1874.5895
41825,07-12-2012 16.00,1878.6061
41826,07-12-2012 17.00,1892.4528
41827,07-12-2012 18.00,1891.2901
41828,07-12-2012 19.00,1868.776
41829,07-12-2012 20.00,1819.2027
41830,07-12-2012 21.00,1770.2636
41831,07-12-2012 22.00,1776.3942
41832,07-12-2012 23.00,1680.9471
41833,08-12-2012 0.00,1523.9826
41834,08-12-2012 1.00,1407.7126
41835,08-12-2012 2.00,1320.8272
41836,08-12-2012 3.00,1264.7005
41837,08-12-2012 4.00,1229.5024
41838,08-12-2012 5.00,1241.2351
41839,08-12-2012 6.00,1289.9628
41840,08-12-2012 7.00,1344.3983
41841,08-12-2012 8.00,1441.5366
41842,08-12-2012 9.00,1544.1713
41843,08-12-2012 10.00,1620.4867
41844,08-12-2012 11.00,1717.0965
41845,08-12-2012 12.00,1805.5674
41846,08-12-2012 13.00,1875.6465
41847,08-12-2012 14.00,1935.367
41848,08-12-2012 15.00,1970.7765
41849,08-12-2012 16.00,1979.8667
41850,08-12-2012 17.00,1987.16
41851,08-12-2012 18.00,1973.419
41852,08-12-2012 19.00,1922.4716
41853,08-12-2012 20.00,1858.7345
41854,08-12-2012 21.00,1815.8203
41855,08-12-2012 22.00,1814.869
41856,08-12-2012 23.00,1731.6831
41857,09-12-2012 0.00,1587.1912
41858,09-12-2012 1.00,1465.5305
41859,09-12-2012 2.00,1369.9777
41860,09-12-2012 3.00,1320.2987
41861,09-12-2012 4.00,1287.9545
41862,09-12-2012 5.00,1266.4974
41863,09-12-2012 6.00,1281.8239
41864,09-12-2012 7.00,1281.8239
41865,09-12-2012 8.00,1336.048
41866,09-12-2012 9.00,1440.1625
41867,09-12-2012 10.00,1546.8138
41868,09-12-2012 11.00,1631.2681
41869,09-12-2012 12.00,1695.7451
41870,09-12-2012 13.00,1732.6344
41871,09-12-2012 14.00,1743.3101
41872,09-12-2012 15.00,1748.278
41873,09-12-2012 16.00,1747.9609
41874,09-12-2012 17.00,1748.5951
41875,09-12-2012 18.00,1742.1474
41876,09-12-2012 19.00,1701.9814
41877,09-12-2012 20.00,1662.1325
41878,09-12-2012 21.00,1626.6173
41879,09-12-2012 22.00,1619.324
41880,09-12-2012 23.00,1557.3838
41881,10-12-2012 0.00,1450.3097
41882,10-12-2012 1.00,1341.4387
41883,10-12-2012 2.00,1269.0342
41884,10-12-2012 3.00,1216.607
41885,10-12-2012 4.00,1173.5871
41886,10-12-2012 5.00,1154.8782
41887,10-12-2012 6.00,1164.4969
41888,10-12-2012 7.00,1144.731
41889,10-12-2012 8.00,1189.4421
41890,10-12-2012 9.00,1301.9069
41891,10-12-2012 10.00,1404.4359
41892,10-12-2012 11.00,1492.6954
41893,10-12-2012 12.00,1562.6688
41894,10-12-2012 13.00,1642.8951
41895,10-12-2012 14.00,1693.2083
41896,10-12-2012 15.00,1729.9919
41897,10-12-2012 16.00,1762.4418
41898,10-12-2012 17.00,1794.9974
41899,10-12-2012 18.00,1808.7384
41900,10-12-2012 19.00,1780.1994
41901,10-12-2012 20.00,1733.3743
41902,10-12-2012 21.00,1681.687
41903,10-12-2012 22.00,1682.8497
41904,10-12-2012 23.00,1600.5094
41905,11-12-2012 0.00,1480.6456
41906,11-12-2012 1.00,1381.7104
41907,11-12-2012 2.00,1307.1919
41908,11-12-2012 3.00,1268.4
41909,11-12-2012 4.00,1237.5356
41910,11-12-2012 5.00,1249.7968
41911,11-12-2012 6.00,1298.1017
41912,11-12-2012 7.00,1390.1664
41913,11-12-2012 8.00,1483.7109
41914,11-12-2012 9.00,1586.7684
41915,11-12-2012 10.00,1670.5885
41916,11-12-2012 11.00,1747.8552
41917,11-12-2012 12.00,1809.3726
41918,11-12-2012 13.00,1862.8568
41919,11-12-2012 14.00,1904.3969
41920,11-12-2012 15.00,1923.2115
41921,11-12-2012 16.00,1952.279
41922,11-12-2012 17.00,1962.4262
41923,11-12-2012 18.00,1974.2646
41924,11-12-2012 19.00,1937.7981
41925,11-12-2012 20.00,1864.9708
41926,11-12-2012 21.00,1789.501
41927,11-12-2012 22.00,1768.4667
41928,11-12-2012 23.00,1674.9222
41929,12-12-2012 0.00,1523.0313
41930,12-12-2012 1.00,1396.5084
41931,12-12-2012 2.00,1319.4531
41932,12-12-2012 3.00,1269.0342
41933,12-12-2012 4.00,1231.5107
41934,12-12-2012 5.00,1242.0807
41935,12-12-2012 6.00,1285.312
41936,12-12-2012 7.00,1352.0087
41937,12-12-2012 8.00,1452.6351
41938,12-12-2012 9.00,1540.5775
41939,12-12-2012 10.00,1604.1032
41940,12-12-2012 11.00,
41941,12-12-2012 12.00,1751.3433
41942,12-12-2012 13.00,1804.8275
41943,12-12-2012 14.00,1852.4982
41944,12-12-2012 15.00,1886.9564
41945,12-12-2012 16.00,1911.7959
41946,12-12-2012 17.00,1937.5867
41947,12-12-2012 18.00,1925.5369
41948,12-12-2012 19.00,1897.4207
41949,12-12-2012 20.00,1833.895
41950,12-12-2012 21.00,1775.8657
41951,12-12-2012 22.00,1780.9393
41952,12-12-2012 23.00,1670.9056
41953,13-12-2012 0.00,1520.6002
41954,13-12-2012 1.00,1393.8659
41955,13-12-2012 2.00,1318.5018
41956,13-12-2012 3.00,1267.343
41957,13-12-2012 4.00,1247.26
41958,13-12-2012 5.00,1245.0403
41959,13-12-2012 6.00,1298.7359
41960,13-12-2012 7.00,1356.7652
41961,13-12-2012 8.00,1468.4901
41962,13-12-2012 9.00,1551.5703
41963,13-12-2012 10.00,1629.2598
41964,13-12-2012 11.00,1711.6001
41965,13-12-2012 12.00,
41966,13-12-2012 13.00,1857.9946
41967,13-12-2012 14.00,1913.6985
41968,13-12-2012 15.00,1957.9868
41969,13-12-2012 16.00,1953.2303
41970,13-12-2012 17.00,1952.0676
41971,13-12-2012 18.00,1954.6044
41972,13-12-2012 19.00,1934.4157
41973,13-12-2012 20.00,1914.6498
41974,13-12-2012 21.00,1878.9232
41975,13-12-2012 22.00,1891.2901
41976,13-12-2012 23.00,1807.1529
41977,14-12-2012 0.00,1664.9864
41978,14-12-2012 1.00,1535.821
41979,14-12-2012 2.00,1447.5615
41980,14-12-2012 3.00,1398.3053
41981,14-12-2012 4.00,1366.5953
41982,14-12-2012 5.00,1359.4077
41983,14-12-2012 6.00,1408.4525
41984,14-12-2012 7.00,1491.2156
41985,14-12-2012 8.00,1596.9156
41986,14-12-2012 9.00,1701.77
41987,14-12-2012 10.00,1795.4202
41988,14-12-2012 11.00,1900.2746
41989,14-12-2012 12.00,1969.6138
41990,14-12-2012 13.00,2021.7239
41991,14-12-2012 14.00,2075.3138
41992,14-12-2012 15.00,2108.2922
41993,14-12-2012 16.00,2115.6912
41994,14-12-2012 17.00,2137.5711
41995,14-12-2012 18.00,2115.057
41996,14-12-2012 19.00,2075.1024
41997,14-12-2012 20.00,2010.6254
41998,14-12-2012 21.00,1943.5059
41999,14-12-2012 22.00,1940.8634
42000,14-12-2012 23.00,1816.6659
42001,15-12-2012 0.00,1668.1574
42002,15-12-2012 1.00,1531.2759
42003,15-12-2012 2.00,1445.5532
42004,15-12-2012 3.00,1387.1011
42005,15-12-2012 4.00,1350.5289
42006,15-12-2012 5.00,1353.5942
42007,15-12-2012 6.00,1392.3861
42008,15-12-2012 7.00,1466.9046
42009,15-12-2012 8.00,1541.3174
42010,15-12-2012 9.00,1612.3478
42011,15-12-2012 10.00,1675.5564
42012,15-12-2012 11.00,1721.7473
42013,15-12-2012 12.00,1768.0439
42014,15-12-2012 13.00,1821.9509
42015,15-12-2012 14.00,1870.5729
42016,15-12-2012 15.00,1896.258
42017,15-12-2012 16.00,1883.7854
42018,15-12-2012 17.00,1860.32
42019,15-12-2012 18.00,1824.8048
42020,15-12-2012 19.00,1770.6864
42021,15-12-2012 20.00,1710.3317
42022,15-12-2012 21.00,1652.7252
42023,15-12-2012 22.00,1648.2858
42024,15-12-2012 23.00,1578.5238
42025,16-12-2012 0.00,1442.0651
42026,16-12-2012 1.00,1322.7298
42027,16-12-2012 2.00,1251.5937
42028,16-12-2012 3.00,1203.3945
42029,16-12-2012 4.00,1173.3757
42030,16-12-2012 5.00,1164.814
42031,16-12-2012 6.00,1178.0265
42032,16-12-2012 7.00,1180.8804
42033,16-12-2012 8.00,1211.0049
42034,16-12-2012 9.00,1297.5732
42035,16-12-2012 10.00,1366.8067
42036,16-12-2012 11.00,1433.292
42037,16-12-2012 12.00,1459.1885
42038,16-12-2012 13.00,1466.3761
42039,16-12-2012 14.00,1476.2062
42040,16-12-2012 15.00,1477.8974
42041,16-12-2012 16.00,1482.0197
42042,16-12-2012 17.00,1481.1741
42043,16-12-2012 18.00,1474.9378
42044,16-12-2012 19.00,1457.2859
42045,16-12-2012 20.00,1434.7718
42046,16-12-2012 21.00,1414.3717
42047,16-12-2012 22.00,1434.6661
42048,16-12-2012 23.00,1380.9705
42049,17-12-2012 0.00,1297.1504
42050,17-12-2012 1.00,1215.55
42051,17-12-2012 2.00,1157.7321
42052,17-12-2012 3.00,1126.9734
42053,17-12-2012 4.00,1108.793
42054,17-12-2012 5.00,1089.8727
42055,17-12-2012 6.00,1097.4831
42056,17-12-2012 7.00,1090.824
42057,17-12-2012 8.00,1118.2003
42058,17-12-2012 9.00,1190.3934
42059,17-12-2012 10.00,1261.7409
42060,17-12-2012 11.00,1313.851
42061,17-12-2012 12.00,1366.3839
42062,17-12-2012 13.00,1402.4276
42063,17-12-2012 14.00,1434.6661
42064,17-12-2012 15.00,1447.6672
42065,17-12-2012 16.00,1474.7264
42066,17-12-2012 17.00,1489.9472
42067,17-12-2012 18.00,1497.9804
42068,17-12-2012 19.00,1488.256
42069,17-12-2012 20.00,1475.2549
42070,17-12-2012 21.00,1460.2455
42071,17-12-2012 22.00,1500.4115
42072,17-12-2012 23.00,1447.7729
42073,18-12-2012 0.00,1342.8128
42074,18-12-2012 1.00,1266.4974
42075,18-12-2012 2.00,
42076,18-12-2012 3.00,1183.84
42077,18-12-2012 4.00,1172.4244
42078,18-12-2012 5.00,1182.1488
42079,18-12-2012 6.00,1248.2113
42080,18-12-2012 7.00,1328.5433
42081,18-12-2012 8.00,1420.0795
42082,18-12-2012 9.00,1505.168
42083,18-12-2012 10.00,1576.0927
42084,18-12-2012 11.00,1639.407
42085,18-12-2012 12.00,1688.3461
42086,18-12-2012 13.00,
42087,18-12-2012 14.00,1762.4418
42088,18-12-2012 15.00,1773.2232
42089,18-12-2012 16.00,1775.9714
42090,18-12-2012 17.00,1764.0273
42091,18-12-2012 18.00,
42092,18-12-2012 19.00,1740.5619
42093,18-12-2012 20.00,1704.6239
42094,18-12-2012 21.00,1679.7844
42095,18-12-2012 22.00,1688.3461
42096,18-12-2012 23.00,1603.9975
42097,19-12-2012 0.00,1459.8227
42098,19-12-2012 1.00,1358.9849
42099,19-12-2012 2.00,1285.9462
42100,19-12-2012 3.00,1250.5367
42101,19-12-2012 4.00,1217.0298
42102,19-12-2012 5.00,1226.5428
42103,19-12-2012 6.00,1288.9058
42104,19-12-2012 7.00,1374.2057
42105,19-12-2012 8.00,1447.033
42106,19-12-2012 9.00,1529.479
42107,19-12-2012 10.00,1609.4939
42108,19-12-2012 11.00,1705.1524
42109,19-12-2012 12.00,1758.848
42110,19-12-2012 13.00,
42111,19-12-2012 14.00,1874.9066
42112,19-12-2012 15.00,1895.0953
42113,19-12-2012 16.00,1910.2104
42114,19-12-2012 17.00,1924.6913
42115,19-12-2012 18.00,1935.1556
42116,19-12-2012 19.00,1898.0549
42117,19-12-2012 20.00,1845.2049
42118,19-12-2012 21.00,1796.3715
42119,19-12-2012 22.00,1819.8369
42120,19-12-2012 23.00,1708.4291
42121,20-12-2012 0.00,1569.0108
42122,20-12-2012 1.00,1445.0247
42123,20-12-2012 2.00,1360.5704
42124,20-12-2012 3.00,1318.8189
42125,20-12-2012 4.00,1280.8726
42126,20-12-2012 5.00,1293.768
42127,20-12-2012 6.00,1342.6014
42128,20-12-2012 7.00,1442.6993
42129,20-12-2012 8.00,1497.4519
42130,20-12-2012 9.00,
42131,20-12-2012 10.00,1624.7147
42132,20-12-2012 11.00,1687.1834
42133,20-12-2012 12.00,1729.7805
42134,20-12-2012 13.00,1779.8823
42135,20-12-2012 14.00,1815.0804
42136,20-12-2012 15.00,1821.211
42137,20-12-2012 16.00,1814.2348
42138,20-12-2012 17.00,1811.0638
42139,20-12-2012 18.00,
42140,20-12-2012 19.00,1764.5558
42141,20-12-2012 20.00,1739.1878
42142,20-12-2012 21.00,1719.5276
42143,20-12-2012 22.00,1721.3245
42144,20-12-2012 23.00,1637.9272
42145,21-12-2012 0.00,1519.0147
42146,21-12-2012 1.00,1407.7126
42147,21-12-2012 2.00,1346.618
42148,21-12-2012 3.00,1313.1111
42149,21-12-2012 4.00,1291.0198
42150,21-12-2012 5.00,1294.2965
42151,21-12-2012 6.00,1335.2024
42152,21-12-2012 7.00,1448.8299
42153,21-12-2012 8.00,1532.9671
42154,21-12-2012 9.00,1593.8503
42155,21-12-2012 10.00,1651.8796
42156,21-12-2012 11.00,1719.6333
42157,21-12-2012 12.00,1755.5713
42158,21-12-2012 13.00,1778.6139
42159,21-12-2012 14.00,1806.7301
42160,21-12-2012 15.00,1822.7965
42161,21-12-2012 16.00,1831.9924
42162,21-12-2012 17.00,1845.7334
42163,21-12-2012 18.00,1852.4982
42164,21-12-2012 19.00,1831.4639
42165,21-12-2012 20.00,1785.273
42166,21-12-2012 21.00,1755.7827
42167,21-12-2012 22.00,1760.6449
42168,21-12-2012 23.00,1663.0838
42169,22-12-2012 0.00,1527.6821
42170,22-12-2012 1.00,1412.6805
42171,22-12-2012 2.00,1330.8687
42172,22-12-2012 3.00,1287.426
42173,22-12-2012 4.00,1251.0652
42174,22-12-2012 5.00,1259.0984
42175,22-12-2012 6.00,1301.2727
42176,22-12-2012 7.00,1369.6606
42177,22-12-2012 8.00,1442.2765
42178,22-12-2012 9.00,1537.7236
42179,22-12-2012 10.00,1626.6173
42180,22-12-2012 11.00,1707.2664
42181,22-12-2012 12.00,1787.0699
42182,22-12-2012 13.00,1839.0743
42183,22-12-2012 14.00,1882.3056
42184,22-12-2012 15.00,
42185,22-12-2012 16.00,1926.3825
42186,22-12-2012 17.00,1928.7079
42187,22-12-2012 18.00,1915.4954
42188,22-12-2012 19.00,1871.1014
42189,22-12-2012 20.00,1811.0638
42190,22-12-2012 21.00,1744.6842
42191,22-12-2012 22.00,1727.6665
42192,22-12-2012 23.00,1643.7407
42193,23-12-2012 0.00,1505.0623
42194,23-12-2012 1.00,1385.0928
42195,23-12-2012 2.00,1303.7038
42196,23-12-2012 3.00,1248.7398
42197,23-12-2012 4.00,1226.2257
42198,23-12-2012 5.00,1205.1914
42199,23-12-2012 6.00,1203.7116
42200,23-12-2012 7.00,1210.8992
42201,23-12-2012 8.00,1245.6745
42202,23-12-2012 9.00,1326.535
42203,23-12-2012 10.00,1412.7862
42204,23-12-2012 11.00,1486.7762
42205,23-12-2012 12.00,1550.9361
42206,23-12-2012 13.00,1598.7125
42207,23-12-2012 14.00,1616.5758
42208,23-12-2012 15.00,1623.1292
42209,23-12-2012 16.00,1622.3893
42210,23-12-2012 17.00,1638.6671
42211,23-12-2012 18.00,
42212,23-12-2012 19.00,1622.2836
42213,23-12-2012 20.00,1586.1342
42214,23-12-2012 21.00,1559.3921
42215,23-12-2012 22.00,1561.6118
42216,23-12-2012 23.00,1485.1907
42217,24-12-2012 0.00,1385.0928
42218,24-12-2012 1.00,1294.4022
42219,24-12-2012 2.00,1221.7863
42220,24-12-2012 3.00,1173.9042
42221,24-12-2012 4.00,1142.1942
42222,24-12-2012 5.00,1127.7133
42223,24-12-2012 6.00,1134.9009
42224,24-12-2012 7.00,1145.2595
42225,24-12-2012 8.00,1179.1892
42226,24-12-2012 9.00,1279.2871
42227,24-12-2012 10.00,1369.3435
42228,24-12-2012 11.00,1450.4154
42229,24-12-2012 12.00,1508.339
42230,24-12-2012 13.00,1559.8149
42231,24-12-2012 14.00,
42232,24-12-2012 15.00,1597.2327
42233,24-12-2012 16.00,1614.9903
42234,24-12-2012 17.00,1658.8558
42235,24-12-2012 18.00,1686.972
42236,24-12-2012 19.00,1688.6632
42237,24-12-2012 20.00,1654.4164
42238,24-12-2012 21.00,1630.6339
42239,24-12-2012 22.00,1649.1314
42240,24-12-2012 23.00,1578.101
42241,25-12-2012 0.00,1468.0673
42242,25-12-2012 1.00,1387.6296
42243,25-12-2012 2.00,
42244,25-12-2012 3.00,1263.115
42245,25-12-2012 4.00,1242.2921
42246,25-12-2012 5.00,1249.0569
42247,25-12-2012 6.00,1305.395
42248,25-12-2012 7.00,1389.6379
42249,25-12-2012 8.00,1477.0518
42250,25-12-2012 9.00,1592.2648
42251,25-12-2012 10.00,1696.6964
42252,25-12-2012 11.00,1812.0151
42253,25-12-2012 12.00,1897.1036
42254,25-12-2012 13.00,1951.8562
42255,25-12-2012 14.00,2009.8855
42256,25-12-2012 15.00,2037.896
42257,25-12-2012 16.00,2048.6774
42258,25-12-2012 17.00,2062.207
42259,25-12-2012 18.00,2055.2308
42260,25-12-2012 19.00,2022.7809
42261,25-12-2012 20.00,1960.6293
42262,25-12-2012 21.00,1901.4373
42263,25-12-2012 22.00,1897.5264
42264,25-12-2012 23.00,1770.2636
42265,26-12-2012 0.00,1615.4131
42266,26-12-2012 1.00,1488.4674
42267,26-12-2012 2.00,1412.6805
42268,26-12-2012 3.00,1345.561
42269,26-12-2012 4.00,1325.7951
42270,26-12-2012 5.00,1320.5101
42271,26-12-2012 6.00,1376.8482
42272,26-12-2012 7.00,1455.9118
42273,26-12-2012 8.00,1551.4646
42274,26-12-2012 9.00,1646.2775
42275,26-12-2012 10.00,1752.2946
42276,26-12-2012 11.00,1860.2143
42277,26-12-2012 12.00,1952.4904
42278,26-12-2012 13.00,2026.0576
42279,26-12-2012 14.00,2086.7294
42280,26-12-2012 15.00,2113.1544
42281,26-12-2012 16.00,2138.311
42282,26-12-2012 17.00,2124.9928
42283,26-12-2012 18.00,2105.2269
42284,26-12-2012 19.00,2061.3614
42285,26-12-2012 20.00,1994.559
42286,26-12-2012 21.00,1966.1257
42287,26-12-2012 22.00,1957.7754
42288,26-12-2012 23.00,1831.4639
42289,27-12-2012 0.00,1688.6632
42290,27-12-2012 1.00,1561.2947
42291,27-12-2012 2.00,1459.6113
42292,27-12-2012 3.00,1402.0048
42293,27-12-2012 4.00,1383.8244
42294,27-12-2012 5.00,1384.3529
42295,27-12-2012 6.00,1439.5283
42296,27-12-2012 7.00,1538.6749
42297,27-12-2012 8.00,1621.8608
42298,27-12-2012 9.00,1691.8342
42299,27-12-2012 10.00,1730.0976
42300,27-12-2012 11.00,1775.76
42301,27-12-2012 12.00,1808.527
42302,27-12-2012 13.00,1827.6587
42303,27-12-2012 14.00,1839.3914
42304,27-12-2012 15.00,1825.7561
42305,27-12-2012 16.00,1840.4484
42306,27-12-2012 17.00,1860.8485
42307,27-12-2012 18.00,1857.6775
42308,27-12-2012 19.00,1855.1407
42309,27-12-2012 20.00,1823.9592
42310,27-12-2012 21.00,1785.1673
42311,27-12-2012 22.00,1790.2409
42312,27-12-2012 23.00,1683.1668
42313,28-12-2012 0.00,1550.4076
42314,28-12-2012 1.00,1430.5438
42315,28-12-2012 2.00,1353.5942
42316,28-12-2012 3.00,1305.6064
42317,28-12-2012 4.00,1280.2384
42318,28-12-2012 5.00,1278.6529
42319,28-12-2012 6.00,1344.9268
42320,28-12-2012 7.00,1422.9334
42321,28-12-2012 8.00,1496.712
42322,28-12-2012 9.00,1588.9881
42323,28-12-2012 10.00,1662.5553
42324,28-12-2012 11.00,1737.4966
42325,28-12-2012 12.00,1792.5663
42326,28-12-2012 13.00,1831.6753
42327,28-12-2012 14.00,1894.3554
42328,28-12-2012 15.00,1928.1794
42329,28-12-2012 16.00,1928.1794
42330,28-12-2012 17.00,1925.6426
42331,28-12-2012 18.00,1912.113
42332,28-12-2012 19.00,1886.4279
42333,28-12-2012 20.00,1843.0909
42334,28-12-2012 21.00,1813.1778
42335,28-12-2012 22.00,1833.0494
42336,28-12-2012 23.00,1741.0904
42337,29-12-2012 0.00,1606.1115
42338,29-12-2012 1.00,1481.3855
42339,29-12-2012 2.00,1414.0546
42340,29-12-2012 3.00,1354.2284
42341,29-12-2012 4.00,1317.3391
42342,29-12-2012 5.00,1327.1692
42343,29-12-2012 6.00,1389.955
42344,29-12-2012 7.00,1471.7668
42345,29-12-2012 8.00,1540.4718
42346,29-12-2012 9.00,1617.9499
42347,29-12-2012 10.00,1681.687
42348,29-12-2012 11.00,1762.019
42349,29-12-2012 12.00,1814.869
42350,29-12-2012 13.00,1864.0195
42351,29-12-2012 14.00,1888.5419
42352,29-12-2012 15.00,1904.3969
42353,29-12-2012 16.00,
42354,29-12-2012 17.00,1927.0167
42355,29-12-2012 18.00,1914.1213
42356,29-12-2012 19.00,1887.9077
42357,29-12-2012 20.00,1829.667
42358,29-12-2012 21.00,1769.2066
42359,29-12-2012 22.00,1762.9703
42360,29-12-2012 23.00,1640.6754
42361,30-12-2012 0.00,1505.9079
42362,30-12-2012 1.00,1377.5881
42363,30-12-2012 2.00,1302.8582
42364,30-12-2012 3.00,1238.0641
42365,30-12-2012 4.00,1200.3292
42366,30-12-2012 5.00,1185.4255
42367,30-12-2012 6.00,1196.1012
42368,30-12-2012 7.00,1207.4111
42369,30-12-2012 8.00,1244.3004
42370,30-12-2012 9.00,1342.7071
42371,30-12-2012 10.00,1446.9273
42372,30-12-2012 11.00,1551.2532
42373,30-12-2012 12.00,1642.2609
42374,30-12-2012 13.00,1698.9161
42375,30-12-2012 14.00,1746.164
42376,30-12-2012 15.00,1765.4014
42377,30-12-2012 16.00,1780.4108
42378,30-12-2012 17.00,1785.8015
42379,30-12-2012 18.00,1772.3776
42380,30-12-2012 19.00,1734.2199
42381,30-12-2012 20.00,1678.4103
42382,30-12-2012 21.00,1661.604
42383,30-12-2012 22.00,1666.4662
42384,30-12-2012 23.00,
42385,31-12-2012 0.00,1479.1658
42386,31-12-2012 1.00,1375.2627
42387,31-12-2012 2.00,1307.8261
42388,31-12-2012 3.00,1261.5295
42389,31-12-2012 4.00,1228.8682
42390,31-12-2012 5.00,1213.8588
42391,31-12-2012 6.00,1211.9562
42392,31-12-2012 7.00,1214.2816
42393,31-12-2012 8.00,1235.633
42394,31-12-2012 9.00,1306.9805
42395,31-12-2012 10.00,1391.5405
42396,31-12-2012 11.00,1457.4973
42397,31-12-2012 12.00,1521.7629
42398,31-12-2012 13.00,1575.2471
42399,31-12-2012 14.00,1618.0556
42400,31-12-2012 15.00,1657.7988
42401,31-12-2012 16.00,
42402,31-12-2012 17.00,1709.2747
42403,31-12-2012 18.00,1719.5276
42404,31-12-2012 19.00,1711.1773
42405,31-12-2012 20.00,1659.3843
42406,31-12-2012 21.00,1621.438
42407,31-12-2012 22.00,1626.1945
42408,31-12-2012 23.00,1535.7153
42409,01-01-2013 0.00,1410.8836
42410,01-01-2013 1.00,1321.0386
42411,01-01-2013 2.00,1255.9274
